LICENSE,DBA,LOCATION.ADDRESS,COUNTY,PHONE,category,sells_liquor,Latitude,Longitude
RL00769,TONYS' GRILL AND SUSHI BAR,22 N MAIN ST,DAVIS,801-513-5148,Restaurant,TRUE,41.06051357200005,-111.96647616599995
CL00470,ELKS 1556 (CEDAR CITY),111 E 200 N,IRON,435-586-8332,Bar / Club,TRUE,37.68094205700004,-113.05986253799995
RL00227,TEPANYAKI (WEST JORDAN),7233 S PLAZA CTR DR,SALT LAKE,801-282-9700,Restaurant,TRUE,40.619760979000034,-111.97927472599997
RL00905,SOLE MIO,8657 S HIGHLAND DR,SALT LAKE,801-942-2623,Restaurant,TRUE,40.59388529300003,-111.83219896599996
RE02082,WINGER'S (DOWNTOWN),329 S STATE ST,SALT LAKE,801-363-3666,Restaurant,TRUE,40.76199196300007,-111.88819121199998
RE01476,OLIVE GARDEN (RIVERDALE) #1595,4079 S RIVERDALE RD,WEBER,801-759-1713,Restaurant,TRUE,41.18948252400003,-111.98247230799996
RE02276,AERIE - SUMMIT CAFE @ SNOWBIRD RESORT,9900 E LITTLE COTTONWOOD CYN RD,SALT LAKE,801-933-2160,Restaurant,TRUE,40.58901024800008,-111.64447550299997
CL00749,ELKS #1550  (PRICE),57 W MAIN ST,CARBON,435-637-1550,Bar / Club,TRUE,39.59953091800003,-110.81228121899994
RE01344,CHILI'S (LAYTON),1970 N 1000 W,DAVIS,801-774-8225,Restaurant,TRUE,41.08864979900005,-111.98414426899996
RE01175,CHRISTOPHER'S PRIME STEAKHOUSE & GRILL,134 PIERPONT AVE,SALT LAKE,801-519-8515,Restaurant,TRUE,40.76395633000004,-111.89499762599996
CL00115,OAKRIDGE COUNTRY CLUB,1492 W SHEPARD LN,DAVIS,801-451-2229,Bar / Club,TRUE,41.000788311000065,-111.92095082999998
RE01608,BOSNA,3142 S MAIN ST,SALT LAKE,801-463-4638,Restaurant,TRUE,40.70248817000004,-111.89116303399999
RE01757,LA PUENTE (SOUTH SALT LAKE),3540 S STATE ST,SALT LAKE,800-684-0331,Restaurant,TRUE,40.694170729000064,-111.88831705699994
RE01043,TACOS DANIEL,1017 N 900 W,SALT LAKE,801-366-9287,Restaurant,TRUE,40.791430228000024,-111.91728657399995
RE01394,BOHEMIAN BREWERY & GRILL,94 E FORT UNION BLVD,SALT LAKE,801-566-5474,Restaurant,TRUE,40.620783053000025,-111.88824100599999
TV00014,ONE AND ONLY,64 N 800 E,WASHINGTON,435-673-9191,Bar / Club,TRUE,37.10915006400006,-113.56630670899995
RE02057,LA JOLLA GROVES (SLC),190 S 400 W,SALT LAKE,801-456-9500,Restaurant,TRUE,40.76521435300003,-111.90266552599996
RE01876,TARAHUMARA,380 E MAIN ST,WASATCH,435-654-3465,Restaurant,TRUE,40.51204337000007,-111.46419092699995
RL00893,TOKYO STATION,2259 S WASHINGTON BLVD,WEBER,801-725-2222,Restaurant,TRUE,41.225729890000025,-111.97039985299995
BE02370,1RBC2 @ MOUNTAIN VIEW GOLF COURSE,2455 W 8660 S,SALT LAKE,801-870-0826,Banquet / Event,FALSE,40.59392318700003,-111.93204288699997
RE02119,FLATBREAD NEAPOLITAN PIZZERIA,1044 E 2100 S,SALT LAKE,208-850-3322,Restaurant,TRUE,40.72530201600006,-111.86087876999994
BE02209,ROUND VALLEY GOLF COURSE,1875 E ROUND VALLEY RD,MORGAN,801-829-3796,Banquet / Event,FALSE,41.04227737000008,-111.63119919699994
BE02399,GLENWILD GOLF CLUB & SPA,7600 GLENWILD DR,SUMMIT,435-615-9966,Banquet / Event,FALSE,40.741904187000046,-111.53015894099997
RE01945,IGGY'S SPORTS GRILL (OREM),1087 S 750 E,UTAH,801-434-7800,Restaurant,TRUE,40.27709080300008,-111.67724437799995
CL01038,STOCKMAN'S BAR & BILLIARDS,80 N MAIN ST,DAVIS,801-544-8102,Bar / Club,TRUE,41.061231253000074,-111.96708704099996
RE02313,BASILICO RESTAURANT,2110 W N TEMPLE,SALT LAKE,801-890-0071,Restaurant,TRUE,40.77157756500003,-111.95199214999997
RE01866,CEDARS OF LEBANON,152 E 200 SOUTH,SALT LAKE,801-364-4096,Restaurant,TRUE,40.76497268500003,-111.88642961899995
BC00080,UNION GRILL / UNION STATION,2501 WALL AV,WEBER,801-621-2830,Other,FALSE,41.22068094900004,-111.97891484699994
RL00341,EATS OF EDEN,2595 N HWY 162,WEBER,801-745-8618,Restaurant,TRUE,41.30550059800004,-111.82754774499995
BE02307,VALLEY VIEW CAFE & BANQUET,2501 E GENTILE,DAVIS,801-444-2314,Banquet / Event,FALSE,41.06009401000006,-111.95560996299997
RE02315,FLETCHER'S,562 MAIN ST,SUMMIT,310-251-8239,Restaurant,TRUE,40.64522640700005,-111.49671062499999
CL01184,'BOUT TIME PUB & GRUB (OGDEN),36 WALL AVE,WEBER,,Bar / Club,TRUE,41.216426667000064,-111.97897624299998
RL00561,COMMUNAL RESTAURANT,102 N UNIVERSITY AVE,UTAH,801-373-8000,Restaurant,TRUE,40.23525029800004,-111.65865461599998
RE02192,LOKAL'S (TOOELE),980 N MAIN ST,TOOELE,435-843-5400,Restaurant,TRUE,40.549597952000056,-112.29812913099994
CL00254,THE WESTERNER,3360 S REDWOOD RD,SALT LAKE,801-972-5447,Bar / Club,TRUE,40.69921081000007,-111.93898634499999
RE01519,CAFE MADRID,5244 S HIGHLAND DR,SALT LAKE,801-273-0837,Restaurant,TRUE,40.655039603000034,-111.83489888999998
RE00089,KOYO,2275 E 3300 S,SALT LAKE,801-450-4981,Restaurant,TRUE,40.699897570000076,-111.82514090099994
RE02165,COPPER BOWL,214 W 600 S,SALT LAKE,801-232-3284,Restaurant,TRUE,40.75632826700007,-111.89742008299999
RL00242,THAI SAPA,PO BOX 421,WASHINGTON,435-772-0510,Restaurant,TRUE,37.18051813200003,-112.99701806599995
RE00423,RESTAURANT MORELIA,6098 S STATE,SALT LAKE,801-265-8790,Restaurant,TRUE,40.638672228000075,-111.88917665899999
RB00140,MI LINDO NAYARIT,145 E 1300 S,SALT LAKE,801-908-5727,Restaurant,FALSE,40.741648197000075,-111.88716131799998
BE02259,DINALAND CAFE,675 S 2000 EAST,UINTAH,435-781-1428,Banquet / Event,FALSE,40.44681154400007,-109.49020427499994
BE01594,TOOELE COUNTY DESERET PEAK COMPLEX,2930 W HWY 112,TOOELE,435-843-4002,Banquet / Event,FALSE,40.570321386000046,-112.37506164999996
RB00279,RED CLIFF CAFE,13554 E HWY 39,WEBER,801-745-6810,Restaurant,FALSE,41.29675742000006,-111.62063800099997
RB00086,EL SALTO MEXICAN CAFE,801 E MAIN,CARBON,435-637-6545,Restaurant,FALSE,39.599517984000045,-110.79665678799995
CL00075,HIDDEN VALLEY COUNTRY CLUB,11820 S HIGHLAND DR,SALT LAKE,801-571-0583,Bar / Club,TRUE,40.536714876000076,-111.83059004199998
RE00351,EL CHIHUAHUA,3926 S HIGHLAND DR,SALT LAKE,801-272-8091,Restaurant,TRUE,40.68665940400007,-111.84498190699998
CL00777,PINKY'S,4141 S STATE ST,SALT LAKE,,Bar / Club,TRUE,40.68141036000003,-111.88825483299996
RE02257,WING NUTZ (SANDY),9262 S VILLAGE SHOP DR,SALT LAKE,801-727-7850,Restaurant,TRUE,40.58324715900005,-111.86275413399994
RE00193,SHALLOW SHAFT,10199 E HWY 210,SALT LAKE,651-983-8387,Restaurant,TRUE,40.570700861000034,-111.70864664099997
BE01655,PARADISE GOLF RESORT,905 N MAIN,MILLARD,435-743-4439,Banquet / Event,FALSE,38.98807692400004,-112.32345439099998
CL00253,VFW 1481 (OGDEN),907 W 12TH ST,WEBER,801-393-1585,Bar / Club,TRUE,41.24451319900004,-112.00073136599997
RL00489,LEFT FORK GRILL,68 W 3900 S,SALT LAKE,801-266-4322,Restaurant,TRUE,40.687027734000026,-111.89316124899995
BC00163,SKY LODGE HOTEL,201 HEBER AVE,SUMMIT,435-658-2500,Other,FALSE,40.64627844000006,-111.49661728999996
RE02147,HONEYCOMB GRILL,12000 BIG COTTONWOOD CYN,SALT LAKE,801-536-5787,Restaurant,TRUE,40.62004213500006,-111.59107789599994
RE00049,DEER VALLEY RESORT RESTAURANTS,DEER VALLEY RESORT,SUMMIT,435-645-6640,Restaurant,TRUE,40.66082843200007,-111.49822579899995
BE01695,STONEBRIDGE CAFE,2400 S BANGERTER HWY,SALT LAKE,801-957-8423,Banquet / Event,FALSE,40.66979052000005,-111.98144634999994
CL00865,JOHNNY'S ON SECOND,165 E 200 S,SALT LAKE,801-746-3334,Bar / Club,TRUE,40.765038365000066,-111.88598138099997
RB00100,HOUSTONS' TRAIL'S END,32 E CTR ST,KANE,435-644-5484,Restaurant,FALSE,37.04810887300005,-112.52818029699995
CL00704,GOLF RANGE HOUSE,8526 N RANGE CLUB TRAIL,SUMMIT,435-333-4219,Bar / Club,TRUE,40.72696810600007,-111.53960763099997
RB00208,UNIVERSITY BROILER & GRILL,4342 HARRISON BLVD,WEBER,801-392-2525,Restaurant,FALSE,41.18401955600007,-111.94907457199997
RL00375,WON WON WOK,149 E SR 73,UTAH,801-766-8087,Restaurant,TRUE,40.387434564000046,-111.91351658699995
BC00168,LANCER HOSPITALITY,12033 S LONE PEAK PKWY,SALT LAKE,801-495-4448,Other,FALSE,40.532430125000076,-111.89633094299995
BE02064,ALL-STAR CATERING-SALT LAKE BEES,77 W 1300 S,SALT LAKE,801-325-2000,Banquet / Event,FALSE,40.74157329800005,-111.89255053999995
RE01856,DON PEDRO'S (VERNAL),3340 N VERNAL AVE,UINTAH,435-789-3402,Restaurant,TRUE,40.505138171000056,-109.52867533799997
RB00092,FRANCESCO'S (TAYLORSVILLE),1922 W 5400 S,SALT LAKE,801-703-6441,Restaurant,FALSE,40.65313797400006,-111.94320023899996
RL00865,LUO'S CAFE,365 S 100 E,KANE,435-644-5592,Restaurant,TRUE,37.04192018200007,-112.52633664999996
TV00099,VFW 2379,189 N CARBONVILLE RD,CARBON,435-637-7424,Bar / Club,TRUE,39.60299781200007,-110.82136229799994
RE01255,BLIND DOG RESTAURANT,1251 KEARNS BLVD,SUMMIT,435-655-0800,Restaurant,TRUE,40.66155308800006,-111.50412671099997
RE02104,LA FUENTE (SALT LAKE),1995 E 3300 SOUTH,SALT LAKE,801-463-7649,Restaurant,TRUE,40.699900154000034,-111.83426071999997
RL00192,TAGGART'S GRILL,1105 N TAGGART LN,MORGAN,801-829-3837,Restaurant,TRUE,41.05790582700007,-111.59308484999997
RB00157,PAT'S BARBECUE,155 W COMMONWEALTH,SALT LAKE,801-484-5963,Restaurant,FALSE,40.72456331400008,-111.89563980699995
RB00042,BUCKET O' CRAWFISH,1980 W 3500 S,SALT LAKE,801-971-6200,Restaurant,FALSE,40.696640838000064,-111.94371711899998
BE02220,ALL STAR LANES TOOELE,1111 N 200 W,TOOELE,435-833-0999,Banquet / Event,FALSE,40.55251747900007,-112.30259256
RB00098,HOT MAMA'S PIZZA & BREW,61 MOVIE RANCH RD,KANE,435-616-4669,Restaurant,FALSE,37.520006446000025,-112.65617845499997
RL00080,GREENERY,1875 VALLEY DR,WEBER,801-392-1777,Restaurant,TRUE,41.23652931300006,-111.92903149199998
RE01792,FUEGO BISTRO & PIZZERIA,2001 SIDEWINDER DR,SUMMIT,435-645-8646,Restaurant,TRUE,40.664092717000074,-111.49576114499996
CL00765,CLUB D.J.'S,3849 W 5400 S,SALT LAKE,801-964-8575,Bar / Club,TRUE,40.65304666900005,-111.98233447099994
RL00296,TEPANYAKI (LEHI),72 N 850 E,UTAH,801-653-2988,Restaurant,TRUE,40.38899715600007,-111.83596479299996
TV00207,SUSIE'S BRANDING IRON,2971 S HWY 191,GRAND,435-259-6275,Bar / Club,TRUE,38.52841045800005,-109.50350943899997
RE01881,SEASALT,1709 E 1300 S,SALT LAKE,801-349-1480,Restaurant,TRUE,40.741678156000035,-111.84191005899999
RL00760,SUSHI YAH (GAO),2440 E FORT UNION BLVD,SALT LAKE,801-944-3933,Restaurant,TRUE,40.62394781300003,-111.82146047999998
RL00746,PIG & A JELLY JAR,401 E 900 S,SALT LAKE,385-202-7366,Restaurant,TRUE,40.749817875000076,-111.87929008099997
CL00836,NO NAME SALOON & GRILL,447 S MAIN ST,SUMMIT,435-649-6667,Bar / Club,TRUE,40.643894369000066,-111.49602962599994
CL01083,BROADWAY BAR & GRILL,104 N BROADWAY,TOOELE,435-843-0456,Bar / Club,TRUE,40.53245028100008,-112.28796411099995
RL00889,CLIFFSIDE RESTAURANT,511 S AIRPORT RD,WASHINGTON,435-319-6005,Restaurant,TRUE,37.099452460000066,-113.59108883399995
RB00122,LA PUENTE (LAYTON),842 N MAIN ST,DAVIS,801-544-4845,Restaurant,FALSE,41.07252246300004,-111.97858911799995
RL00486,BLUE FISH SUSHI BAR,11587 S DISTRICT MAIN DR,SALT LAKE,801-727-1912,Restaurant,TRUE,40.54125837400005,-111.98062127799994
CL01226,'BOUT TIME PUB & GRUB (HERRIMAN),5502 W 13400 S,SALT LAKE,801-878-3600,Bar / Club,TRUE,40.50789746000004,-112.02204051299998
BE01245,GRAVEL PIT LANES,1076 MILLCREEK DR,GRAND,435-259-4748,Banquet / Event,FALSE,38.55689428100004,-109.52573005499994
BE01506,SUE RICH SNACK BAR,1376 E 3300 SOUTH,SALT LAKE,801-467-0642,Banquet / Event,FALSE,40.69988605100008,-111.85175975099997
PS00037,SHUTTLE AMERICA CORP.,8909 PURDUE RD,N/A,317-484-6000,Liquor Store / Manufacturer,TRUE,39.91873461600005,-86.22161987999993
CL00878,A BAR NAMED SUE (MIDVALE),8136 S STATE ST,SALT LAKE,801-566-3222,Bar / Club,TRUE,40.60379035300008,-111.89082672599994
BC00175,RAMADA - SALT LAKE CITY AIRPORT,5575 W AMELIA EARHART DR,SALT LAKE,801-537-7020,Other,FALSE,40.77626274200003,-112.02410079299995
CL01230,EPIC CLUB LLC,268 MAIN ST,SUMMIT,,Bar / Club,TRUE,40.64202652000006,-111.49490154199998
RE01877,CORNER STORE PUB & GRILL,1325 LOWELL AVE,SUMMIT,,Restaurant,TRUE,40.65159194200004,-111.50625576399995
RE02285,DOPO,194 S 400 W,SALT LAKE,801-532-5357,Restaurant,TRUE,40.765133580000054,-111.90264169199997
RE01896,TUSCANY / FRANCK'S,2832 E 6200 SOUTH,SALT LAKE,801-277-9919,Restaurant,TRUE,40.63820324900007,-111.81108191099997
CL00256,THREE ALARM CLUB,7273 S STATE,SALT LAKE,801-562-5252,Bar / Club,TRUE,40.61937358700004,-111.89057582699996
RB00276,MARISCOS LOS CHINCHORROS,610 W CTR ST,UTAH,801-375-2146,Restaurant,FALSE,40.23383760100006,-111.66958055199996
RL00328,DRAGON ISLE,3414 E 7800 S,SALT LAKE,801-453-9998,Restaurant,TRUE,40.60944266700005,-111.82552649099995
RL00483,RED BANJO PIZZA PARLOR,322 MAIN,SUMMIT,435-649-9901,Restaurant,TRUE,40.64231689500008,-111.49506170999996
RE01349,CHILI'S (MIDVALE) #902,1070 E FT UNION BLVD,SALT LAKE,801-565-1519,Restaurant,TRUE,40.623155601000065,-111.86250594399996
CL00683,WATERING HOLE AND EDGE STEAKHOUSE @ WESTGATE RESORT,3000 CANYONS RESORT DR,SUMMIT,435-615-7530,Bar / Club,TRUE,40.68480383000008,-111.55438578699994
RL00740,SUSHI MONSTER ( FARMINGTON),935 W PROMONTORY,DAVIS,,Restaurant,TRUE,40.98365860500007,-111.90746830999996
RL00060,ZION PIZZA & NOODLE CO,868 ZION PARK BLVD,WASHINGTON,435-772-3815,Restaurant,TRUE,37.18901817300008,-112.99827555999997
RB00261,R & R BBQ,307 W 600 S,SALT LAKE,801-364-0443,Restaurant,FALSE,40.75627310200008,-111.89998352999999
RE01578,ARISTO'S GREEK RESTAURANT & CAFE,224 S 1300 EAST,SALT LAKE,801-581-0888,Restaurant,TRUE,40.764170697000054,-111.85391683499995
CL00171,ADOLPH'S GRILL ROOM,1500 KEARNS BLVD,SUMMIT,435-649-7177,Bar / Club,TRUE,40.66339551900006,-111.50036658199997
RB00049,CALLIE'S CAFE,466 N STATE ST,UTAH,801-765-4447,Restaurant,FALSE,40.30554409800004,-111.69863879499997
RE01728,MIZUMI RESTAURANT,8391 S 700 EAST,SALT LAKE,801-566-8001,Restaurant,TRUE,40.59889183900003,-111.87215242699995
BC00039,STEIN ERIKSEN LODGE,7700,SUMMIT,435-679-3700,Other,FALSE,40.66082843200007,-111.49822579899995
CL00967,BATTER'S UP,1717 S MAIN ST,SALT LAKE,801-463-4996,Bar / Club,TRUE,40.73306770200003,-111.89106425599999
BE01998,EL MONTE GOLF COURSE,1300 VALLEY DR,WEBER,801-629-0694,Banquet / Event,FALSE,41.23357572700007,-111.94643667699995
RE02049,RESTAURANT 1107,2510 WASHINGTON BLVD,WEBER,801-621-1107,Restaurant,TRUE,41.21998111900007,-111.97050355699997
RE01869,VINTO PIZZERIA,418 E 200 S,SALT LAKE,801-539-9999,Restaurant,TRUE,40.76498659200007,-111.87902849999995
RL00190,PEI WEI ASIAN DINER,1028 E 2100 S,SALT LAKE,801-907-2030,Restaurant,TRUE,40.72537336800008,-111.86172008799997
RB00289,LAS CAZUELAS,1766 W 5000 S,SALT LAKE,801-967-4084,Restaurant,FALSE,40.66033717800008,-111.94002683899998
CL00209,DESTINATIONS @ SALT LAKE CITY MARRIOTT,75 S W TEMPLE,SALT LAKE,801-531-0800,Bar / Club,TRUE,40.76764713100005,-111.89383418199998
BC00176,EMBASSY SUITES/ WEST VALLEY CITY,3524 S MARKET ST,SALT LAKE,801-963-4760,Other,FALSE,40.69600725500004,-111.96025272199995
RL00855,PAN WOK,2955 E 3300 S,SALT LAKE,801-486-8199,Restaurant,TRUE,40.69989129700008,-111.80884440899996
RL00514,CIRCLE D EATERY,485 W MAIN,GARFIELD,435-826-4125,Restaurant,TRUE,37.77056880600003,-111.60959961599997
RL00579,PLEIKU,264 S MAIN,SALT LAKE,801-596-8963,Restaurant,TRUE,40.76359086700006,-111.89123198899995
CL00023,CARBON COUNTRY CLUB,3055 N HWY 6,CARBON,435-637-2311,Bar / Club,TRUE,39.64552587900005,-110.860118436
RE01407,ZAX WOODFIRED PIZZA & WATERING HOLE,96 S MAIN,GRAND,435-259-6556,Restaurant,TRUE,38.57195108700006,-109.55082582099999
CL00103,MIXED EMOTIONS,1030 S STATE,SALT LAKE,801-355-8055,Bar / Club,TRUE,40.74655000300004,-111.88826635599997
RE01858,EVA,317 S MAIN ST,SALT LAKE,801-359-8447,Restaurant,TRUE,40.76237745700007,-111.89094626999997
CL00011,AMERICAN LEGION 112 (SALT LAKE),320 E 3900 SOUTH,SALT LAKE,801-262-2254,Bar / Club,TRUE,40.68704271400003,-111.88202098899995
CL00788,CIRCLE LOUNGE,328 S STATE,SALT LAKE,801-518-0626,Bar / Club,TRUE,40.762095860000045,-111.88826245199999
RB00043,BUFFALO BISTRO,305 N MAIN,KANE,435-648-2778,Restaurant,FALSE,37.32313110200005,-112.59805466999995
TV00144,SUNSET WEST BOWLING CENTER,1476 W SUNSET BLVD,WASHINGTON,435-674-4455,Bar / Club,TRUE,37.12284839000006,-113.61494452399995
RE01376,CEDAR CREEK GRILL @ COMFORT INN,200 N ADMIRAL BYRD RD,SALT LAKE,801-746-5200,Restaurant,TRUE,40.77295402900006,-112.02183001699996
RE02202,BULL'S HEAD PIZZERIA & GRILLE,1111 N 800 E,CACHE,,Restaurant,TRUE,41.75184900800008,-111.81395064599997
RL00153,MAZZA,1515 S 1500 E,SALT LAKE,801-484-9259,Restaurant,TRUE,40.73668071000003,-111.84792381699998
CL00782,CORNER POCKET,48 E VINE,TOOELE,,Bar / Club,TRUE,40.530583584000055,-112.29706022299996
RE02024,DEPOT GRILL,241 N MAIN ST,IRON,435-865-7445,Restaurant,TRUE,37.68125107100008,-113.06185501399995
RL00711,CENTRO PIZZERIA,50 W CTR ST,IRON,702-413-8988,Restaurant,TRUE,37.67738685000006,-113.06259200999995
RE02293,SCOOP @ WALDORF ASTORIA PARK CITY,2100 FROSTWOOD DRIVE,SUMMIT,435-647-5500,Restaurant,TRUE,40.69017605800008,-111.55067173399999
RE01361,MCGRATH'S FISH HOUSE (SANDY),10590 S STATE ST,SALT LAKE,503-399-8456,Restaurant,TRUE,40.55905298600004,-111.89095019699994
RE02289,THE BISTRO @ COURTYARD OGDEN,247 24TH STREET,WEBER,801-655-1998,Restaurant,TRUE,41.22280305700008,-111.97562083999998
RL00763,THAI BASIL FOOD,6550 S BIG COTTONWOOD CYN RD,SALT LAKE,801-733-8888,Restaurant,TRUE,40.63211253900005,-111.80532723599998
RE01324,MI RANCHITO (AMERICAN FORK),396 E STATE ST,UTAH,801-368-8203,Restaurant,TRUE,40.37452314400008,-111.78811693399996
BC00014,GREATER PARK CITY CORP,1310 LOWELL AVE,SUMMIT,435-658-5520,Other,FALSE,40.651628464000055,-111.50620284499996
RB00112,LA FRONTERA (WEST VALLEY),3784 W 3500 SOUTH,SALT LAKE,801-532-3158,Restaurant,FALSE,40.69665850500007,-111.98189040599999
BE02545,SUN HILLS GC,3185 N NORTH HILLS DR,DAVIS,801-771-4814,Banquet / Event,FALSE,41.10438865700007,-111.94450067399998
RE01944,CASA DONA MARIA MEXICAN CUISINE,720 E 700 S,WASHINGTON,435-586-3304,Restaurant,TRUE,37.096234828000036,-113.56804231999996
RE01363,FLEMING'S PRIME STEAKHOUSE & WINE BAR,20 S 400 W,SALT LAKE,801-355-3704,Restaurant,TRUE,40.76893172000007,-111.90266367299995
RB00265,LAS ROCAS,3050 S SCOTT LANE,WEBER,801-725-5982,Restaurant,FALSE,41.210259317000066,-112.02863386999996
RL00673,SIZZLER (S JORDAN) #229,11610 S DISTRICT MAIN DR,SALT LAKE,801-268-3400,Restaurant,TRUE,40.54112627200004,-111.98069228299994
BC00016,WEST VALLEY CULTURAL CENTER,1355 W 3300 S,SALT LAKE,801-988-2001,Other,FALSE,40.69933505500006,-111.93099054999999
BE02576,CARBON COUNTY FAIRGROUNDS & EVENT CENTER,450 S FAIRGROUNDS WAY,CARBON,435-636-3214,Banquet / Event,FALSE,39.59411413000004,-110.82782608699995
RE00729,LOG HAVEN,6451 E MILLCREEK CYN RD,SALT LAKE,801-272-8255,Restaurant,TRUE,40.68909971100004,-111.78614490999996
RL00772,TOKYO JAPANESE STEAKHOUSE & SUSHI BAR,127 E MAIN ST,UTAH,801-768-8878,Restaurant,TRUE,40.387969938000026,-111.84694615899997
RE02100,BUFFALO WILD WINGS (S JORDAN),11332 RIVER HEIGHTS DR,SALT LAKE,952-593-9943,Restaurant,TRUE,40.545715363000056,-111.98178638499996
RB00033,BARBACOA MEXICAN GRILL,3927 S WASATCH BLVD,SALT LAKE,801-273-8700,Restaurant,FALSE,40.68616613100005,-111.79599358999997
RE00192,GRAY CLIFF LODGE,508 OGDEN CYN,WEBER,801-392-6775,Restaurant,TRUE,41.244395517000044,-111.89448776299997
RE01736,SNAKE CREEK GRILL,650 W 100 S,WASATCH,435-654-2133,Restaurant,TRUE,40.50684773100005,-111.42453860599994
CL01260,OUR BAR TAVERN,30 N GENEVA RD,UTAH,801-226-3277,Bar / Club,TRUE,40.29782606600003,-111.73398029399999
RL00915,MOM'S KITCHEN,2233 S STATE ST,SALT LAKE,801-486-0092,Restaurant,TRUE,40.72191998000005,-111.88821450299997
CL01061,LUCKY 13 OF SALT LAKE CITY,135 W 1300 S,SALT LAKE,801-613-8160,Bar / Club,TRUE,40.741562928000064,-111.89490004299995
RE02305,RED LOBSTER (LAYTON) #674,979 N 400 W,DAVIS,801-546-3522,Restaurant,TRUE,41.07441105300006,-111.97355710399995
RE01097,SZECHWAN CHINESE KITCHEN,1612 UTE BLVD,SUMMIT,435-655-8916,Restaurant,TRUE,40.72456792300005,-111.54240090299999
CL01127,SILVER GROUP,508 MAIN ST,SUMMIT,435-940-1000,Bar / Club,TRUE,40.644297668000036,-111.49617135699998
RB00283,ROY'S PIZZA & PASTA,1013 E 700 S,WASHINGTON,435-673-8222,Restaurant,FALSE,37.09628223300007,-113.56179289799996
RE01751,RED ROBIN (S. JORDAN)  #411,11615 S DISTRICT MAIN DR,SALT LAKE,801-268-3400,Restaurant,TRUE,40.54110425500005,-111.98062127799994
RL00931,BRAZA GRILL,5927 S STATE,SALT LAKE,801-506-7788,Restaurant,TRUE,40.642289240000025,-111.88891393799997
RL00834,SMASHBURGER (SALT LAKE),1028 E 2100 S,SALT LAKE,801-478-0158,Restaurant,TRUE,40.72537336800008,-111.86172008799997
CL00423,PAPER MOON,3737 S STATE,SALT LAKE,801-713-0678,Bar / Club,TRUE,40.68956603100003,-111.88824439199999
RB00184,RUBIO'S FRESH MEXICAN GRILL (W JORDAN) #244,7251 PLAZA CTR DR,SALT LAKE,801-282-5687,Restaurant,FALSE,40.61945101500004,-111.97927472599997
BE02574,RIVERBEND GRILL,12800 S 1040 W,SALT LAKE,385-468-1456,Banquet / Event,FALSE,40.51054772700007,-111.94858996399995
CL00269,RUSTIC CREEK BAR @ PARK CITY PEAKS HOTEL,2346 PARK AVE,SUMMIT,435-649-5000,Bar / Club,TRUE,40.667026426000064,-111.51482103799998
CL01271,RED ROCK JUNCTION,1640 W RED STONE CTR DR,SUMMIT,435-575-0295,Bar / Club,TRUE,40.72005741000004,-111.54184529599996
RE01971,CHRISTOPHER'S STEAK HOUSE & GRILL,1122 E DRAPER PKWY,SALT LAKE,801-572-2639,Restaurant,TRUE,40.52835276700006,-111.85844875999999
RL00150,PIE PIZZERIA (SALT LAKE),1320 E 200 S,SALT LAKE,801-363-0543,Restaurant,TRUE,40.76500264400005,-111.852960441
CL00659,GLENWILD GOLF CLUB & SPA,7600 GLENWILD DR,SUMMIT,435-615-9966,Bar / Club,TRUE,40.741904187000046,-111.53015894099997
RE02153,MOUNT OGDEN GRILL,440 E 4400 SOUTH,WEBER,801-475-4611,Restaurant,TRUE,41.18142807400005,-111.97060495799997
RL00870,FUSION HOUSE,18 E CENTER,KANE,435-644-8868,Restaurant,TRUE,37.04811082900005,-112.52830449099997
RB00192,SIZZLER (PROVO) #875,1385 S UNIVERSITY AV,UTAH,801-268-3400,Restaurant,FALSE,40.215202711000074,-111.65894113899998
BE02542,UTAH VALLEY CONVENTION CENTER,220 W CENTER ST,UTAH,801-851-2209,Banquet / Event,FALSE,40.23384229100003,-111.66265049699996
RE01582,JAVIER'S RESTAURANT,4874 HARRISON BLVD,WEBER,801-475-7008,Restaurant,TRUE,41.174700114000075,-111.94926330699997
RE00047,COWBOY'S COUNTRY KITCHEN,31 E MAIN,CARBON,435-637-4223,Restaurant,TRUE,39.54243855200008,-110.73521020799996
RE01917,JEFFERY'S STEAK HOUSE,84 W 200 NORTH,GRAND,435-259-3588,Restaurant,TRUE,38.57643807200003,-109.55238024899995
RE01825,GREAT AMERICAN GRILL @ HILTON GARDEN INN-SANDY,277 W SEGO LILY DR,SALT LAKE,801-352-9400,Restaurant,TRUE,40.56965285200005,-111.89839030399997
RB00067,COWBOY'S SMOKEHOUSE LLC,95 N MAIN,GARFIELD,435-676-8030,Restaurant,FALSE,37.82414647500008,-112.43569998799995
RE01813,MI RANCHITO GRILL 2,3600 S STATE ST,SALT LAKE,801-263-7707,Restaurant,TRUE,40.69296083300003,-111.88831705699994
RL00923,GAUCHO GRILL OF LOGAN,633 S MAIN,CACHE,435-750-6555,Restaurant,TRUE,41.72029151300006,-111.83533744299996
CL00032,COTTONWOOD CLUB,1780 E LAKEWOOD DR,SALT LAKE,801-277-2691,Bar / Club,TRUE,40.652622904000054,-111.84090065999999
